# LAST EDIT: 2021/04/11 - SUPERNOVA
#############
# BUILDINGS #
#############
###ÄNSI
#
# WONDERS
#Wonder Upgrades
ct_grandbazaar_3;Great Bazaar;;;;;;;;;x
ct_grandbazaar_4;Great Bazaar;;;;;;;;;x
ct_grandbazaar_5;Great Bazaar;;;;;;;;;x
ct_grandbazaar_6;Great Bazaar;;;;;;;;;x
ct_grandbazaar_1_desc;While many would say that the towering spires of the Ksars, or the daemonic, spell-bounded Djinn are what Araby is most known for, it is instead their cities' great bazaars, magnificent sections of Arabyan cities, mostly open air, full of exotic goods, everyday supplies, and of course, many stalls full of crafts and goods of questionable quality and authenticity.;;;;;;;;;x
ct_arabyan_cities_1;Arabyan Caravan-City;;;;;;;;;x
ct_arabyan_cities_2;Arabyan Caravan-City;;;;;;;;;x
ct_arabyan_cities_3;Arabyan Caravan-City;;;;;;;;;x
ct_arabyan_cities_4;Arabyan Caravan-City;;;;;;;;;x
ct_arabyan_cities_5;Arabyan Caravan-City;;;;;;;;;x
ct_arabyan_cities_6;Arabyan Caravan-City;;;;;;;;;x
ct_arabyan_cities_1_desc;Arabyans are know for two things, their horsemen, and their caravans. Here, in the beautiful cities that hug the deserts or sea-sides, the vast majority of caravans end up at. Much like the Ksars, the architecture of an Arabyan city makes it very difficult to siege properly.;;;;;;;;;x
ct_urbanmilitia_1;Urban Militia Quarters;;;;;;;;;x
ct_urbanmilitia_2;Urban Militia Quarters;;;;;;;;;x
ct_urbanmilitia_3;Urban Militia Quarters;;;;;;;;;x
ct_urbanmilitia_4;Urban Militia Quarters;;;;;;;;;x
ct_urbanmilitia_5;Urban Militia Quarters;;;;;;;;;x
ct_urbanmilitia_6;Urban Militia Quarters;;;;;;;;;x
ct_urbanmilitia_1_desc;Here is where an Arabyan city's foot-bound militia units are trained and housed. Armed with bows, spears, and swords, these militia units can hold their own in the field of battle, and can also reliably police Arabyan cities.;;;;;;;;;x
ct_southland_elephant_1;Southlander Quarters;;;;;;;;;x
ct_southland_elephant_2;Southlander Quarters;;;;;;;;;x
ct_southland_elephant_3;Southlander Quarters;;;;;;;;;x
ct_southland_elephant_4;Southlander Quarters;;;;;;;;;x
ct_southland_elephant_1_desc;Due to the closeness of the Southlands and Araby, -not just geographically speaking- most, if not all Arabyan cities have city quarters inhabited by Southlanders. While this may seem innocent at first, these quarters more often than not are poorly maintained, and lawless, save for one part, the War-Elephant pens. Great care is taken in maintaining these pens, for should an Elephant get lose in a city, it could be disastrous.;;;;;;;;;x
tp_grandlibrary_1;Grand Library;;;;;;;;;x
tp_grandlibrary_2;Grand Library;;;;;;;;;x
tp_grandlibrary_3;Grand Library;;;;;;;;;x
tp_grandlibrary_4;Grand Library;;;;;;;;;x
tp_grandlibrary_5;Grand Library;;;;;;;;;x
tp_grandlibrary_6;Grand Library;;;;;;;;;x
tp_grandlibrary_1_desc;The Grand Library is the center of most Arabyan scholarship, be it scientific or religious in nature. Here, one can find a vast array of books written by scientists, philosophers, mathematicians, and even theologians in the great halls of the library, as well as a secret vault designed to house the Djinni, spell-bound daemons used by scholars as guards, or in times of war, soldiers.;;;;;;;;;x
tp_phoneixguard_1;Burning Scimitars Barracks;;;;;;;;;x
tp_phoneixguard_2;Burning Scimitars Barracks;;;;;;;;;x
tp_phoneixguard_3;Burning Scimitars Barracks;;;;;;;;;x
tp_phoneixguard_4;Burning Scimitars Barracks;;;;;;;;;x
tp_phoneixguard_5;Burning Scimitars Barracks;;;;;;;;;x
tp_phoneixguard_6;Burning Scimitars Barracks;;;;;;;;;x
tp_phoneixguard_1_desc;The Burning Scimitars are an elite fighting forces stationed inside the Arabyan Grand Libraries. They are mostly composed of veterans of previous wars, thus making them stubborn defenders should the library come under attack, or if the scholars lose control of their Djinni.;;;;;;;;;x
tp_arabyan_stallions_1;Arabyan Stallion Paddocks;;;;;;;;;x
tp_arabyan_stallions_2;Arabyan Stallion Paddocks;;;;;;;;;x
tp_arabyan_stallions_3;Arabyan Stallion Paddocks;;;;;;;;;x
tp_arabyan_stallions_4;Arabyan Stallion Paddocks;;;;;;;;;x
tp_arabyan_stallions_5;Arabyan Stallion Paddocks;;;;;;;;;x
tp_arabyan_stallions_6;Arabyan Stallion Paddocks;;;;;;;;;x
tp_arabyan_stallions_1_desc;Just outside the library, in a separate building live the stallions ridden into battle by the Burning Scimitars' mounted counterparts. Due to the power the libraries hold over Araby, they are given the best equipment and training, even if they are not the sons of a rich merchant or noble.;;;;;;;;;x
tp_fine_arts_1;Fine Arts Faculty;;;;;;;;;x
tp_fine_arts_2;Fine Arts Faculty;;;;;;;;;x
tp_fine_arts_3;Fine Arts Faculty;;;;;;;;;x
tp_fine_arts_4;Fine Arts Faculty;;;;;;;;;x
tp_fine_arts_5;Fine Arts Faculty;;;;;;;;;x
tp_fine_arts_6;Fine Arts Faculty;;;;;;;;;x
tp_fine_arts_1_desc;The library is not all study and work, for fine art faculties also set up inside the building. While most of their work is for the people of Araby, a fraction of their crafts are actually vessels used by the scholars to spell-bind daemons to objects, so that they may be controlled and used against the enemies of Araby.;;;;;;;;;x
tp_ahgrimanitethought_1;School of Ahgrimanite Thought;;;;;;;;;x
tp_ahgrimanitethought_2;School of Ahgrimanite Thought;;;;;;;;;x
tp_ahgrimanitethought_3;School of Ahgrimanite Thought;;;;;;;;;x
tp_ahgrimanitethought_1_desc;While the local lord and surrounding province may not follow the teachings of Ormazd, many scholars that live inside the library do, with this section devoted entirely to the school of Ahgrimanite thought, which preaches that Ormazd was a patron of reason and free thought.;;;;;;;;;x
tp_zirvitethought_1;School of Zirvite Thought;;;;;;;;;x
tp_zirvitethought_2;School of Zirvite Thought;;;;;;;;;x
tp_zirvitethought_3;School of Zirvite Thought;;;;;;;;;x
tp_zirvitethought_1_desc;While the local lord and surrounding province may not follow the teachings of Ormazd, many scholars that live inside the library do, with this section devoted entirely to the school of Zirvite thought, which preaches that Ormazd was a patron of tradition and faith.;;;;;;;;;x
tp_geosisthought_1;School of Geosite Thought;;;;;;;;;x
tp_geosisthought_2;School of Geosite Thought;;;;;;;;;x
tp_geosisthought_3;School of Geosite Thought;;;;;;;;;x
tp_geosisthought_1_desc;The school of Geosis, or Geosite thought, is a relatively new school of thought, brought along by Tileans and Bretonnians from the crusades. It preaches that Ormazd valued the material world above all else, and that only through absolute obedience would Araby prevail.;;;;;;;;;x
tp_djinntrove_1;Djinn Treasure Trove;;;;;;;;;x
tp_djinntrove_2;Djinn Treasure Trove;;;;;;;;;x
tp_djinntrove_3;Djinn Treasure Trove;;;;;;;;;x
tp_djinntrove_4;Djinn Treasure Trove;;;;;;;;;x
tp_djinntrove_5;Djinn Treasure Trove;;;;;;;;;x
tp_djinntrove_1_desc;Inside a vault deep within the library dwell the Djinni, bounded daemons used by Arabyan scholars for a multitude of tasks, chores, and research possibilities. While they are normally kept lock up inside the vault for their own safety, in times of war the scholars will call upon them to aid Arabyan armies in battle, providing shock troops and other types of supporting units.;;;;;;;;;x
#
# ASRAI UNIQUE BUILDINGS
#
tp_the_forge_of_starlight;The Forge of Starlight;;;;;;;;;x
tp_the_forge_of_starlight_desc;The Forge is Starlight is the home for craftsmen and artisans alike within Athel Loren. At the heart of this realm lies one of the legendary Anvils of Vaul,whose roaring fires light up the forest every night to forge only the greatest of equipment for Wood Elf kinbands. Vaul's Anvil also acts as a temple to Vaul himself and so it is one of the few locations within Athel Loren where fire is sacred.;;;;;;;;;x
wonder_oak_of_ages;The Oak of Ages;;;;;;;;;x
wonder_oak_of_ages_desc;The Oak of Ages is the beating heart of Athel Loren and the place where the Wood Elf realm was truly established. It is here that Ariel holds her court during the Summer months , disappearing inside the huge tree with Orion's ashes during the Winter, what occurs or even just what lies inside of the tree is unknown to all but Ariel and only a few other rare souls. The Winds of Magic are drawn to the tree and can alter its appearance depending on which wind is blowing strongest at that time, it is often said that a single acorn from the tree will have more magical power than most artifacts crafted by mortal races. Given the immense importance of the Oak of Ages, the Asrai will defend it more heavily than anywhere else in the forest, giving up their lives more than willingly to protect it.;;;;;;;;;x
tb_wydrioth;Wydrioth;;;;;;;;;x
tb_wydrioth_desc;The pine crags of Wydrioth are a realm under constant threat of invasion thanks to the dwarfs and Greenskins pouring down from the Grey Mountains. Its steep mountain slopes appear to be no more dangerous than anywhere else in Athel Loren, it is only when the invader moves beneath the eaves of the forest that they come across its true nature. Here the Asrai have shaped a whole fortress out of their sacred forest. Entire strongholds created out of massive oaks and a maze of rockbriar forming tangled and gnarled walls, all linked together by endless treetop walkways and tunnels fashioned out of the tree roots. This living defence has thrown back many a prospective Dwarf and even standing firm against a mighty Waaagh! The elves of this region are even more bloodthirsty and unkind to strangers than their kin, often cutting the attacking forces down to the last snotling.;;;;;;;;;x
tb_cavaroc;Cavaroc;;;;;;;;;x
tb_cavaroc_desc;The Elves living in Skymark Reaches in the realm of Cavaroc are famed horsemasters, swift to attack and swift to anger, they will always be at the forefront of Athel Loren's armies when the forest is roused to war. The finest horses in the whole of Athel Loren are raised here thanks to the fact that this realm is one of the few which is sparsely-wooded, covered in rolling grass plains instead.;;;;;;;;;x
tb_atylwyth;Atylwyth;;;;;;;;;x
tb_atylwyth_desc;The realm of Atylwyth has been locked in the cold embrace of winter for an eternity, each tree coated in a thick glazing of frost and every glade heavy with deep snow. Only a rare few forest spirits dwell in this icy part of the forest and these few that remain slumber through the ages. As a result of this disconnection from the forest, the elves of Atylwyth are highly militant, boasting one of the largest and most well trained force of Eternal Guard in the whole of Athel Loren for they are the only force willing to protect this part of the great forest.;;;;;;;;;x
tb_yn_edryl_koiran;The Kings Glade;;;;;;;;;x
tb_yn_edryl_koiran_desc;Yn Edryl Koiran, otherwise known as the King's Glade, is an immense and awe-inspiring clearing at the heart of Athel Loren in the realm of Talsyn. Ever since the Elves first entered Athel Loren this glade has been the centre of their civilisation, holding council here even before Ariel and Orion arrived. Over the centuries Spellweavers have crafted a great city in the ancient oaks that surround the glade, buildings and chambers made out of the living trees everywhere from their roots to the tree branches. To the unawary visitor, the city is invisible thanks to most of the inhabitants living either beneath the ground or above their heads as well as the centuries of magic woven into the area. The King's Glade is also where Ariel and Orion rule with the aid of their council made up of fifteen lord and ladies from the forest realm, an extraordinarily prestigious post for any Asrai to hold.;;;;;;;;;x
#
# ASRAI BUILDINGS
#
tb_treehouses_1;City of the Deepwood;;;;;;;;;x
tb_treehouses_2;City of the Deepwood;;;;;;;;;x
tb_treehouses_3;City of the Deepwood;;;;;;;;;x
tb_treehouses_4;City of the Deepwood;;;;;;;;;x
tb_treehouses_5;City of the Deepwood;;;;;;;;;x
tb_treehouses_1_desc;The Asrai, also known as the Wood Elves, are the descendents of High Elven colonists that recognized that the great forest that they lived in was alive. The Asrai ferociously defend the forest from invaders, and the forest repays them via their spellsingers shaping the forest to suit the needs of the Asrai.;;;;;;;;;x
tb_woodlandmoot_1;Woodland Moot;;;;;;;;;x
tb_woodlandmoot_2;Woodland Moot;;;;;;;;;x
