#########
# MAGIC #
#########
#
# ITEM CRAFTING
#
ENCHANTING_AMULETS;Enchanting - Amulets;;;;;;;;;;;;x
EVTDESCCRAFTING.0;Depending on your magic power and amount of gold in your treasury, these are the amulets you can enchant at the moment.;;;;;;;;;;;;x
crafting.0.a;Amulet of Protection +1 / Takes 1 years.;;;;;;;;;;;;x
crafting.0.b;Amulet of Protection +3 / Takes 3 years.;;;;;;;;;;;;x
crafting.0.c;Amulet of Protection +5 / Takes 5 years.;;;;;;;;;;;;x
ENCHANTING_RINGS;Enchanting - Rings;;;;;;;;;;;;x
EVTDESCCRAFTING.2;Depending on your magic power and amount of gold in your treasury, these are the rings you can enchant at the moment.;;;;;;;;;;;;x
crafting.2.a;Ring of Persuasion / Takes 1 year.;;;;;;;;;;;;x
crafting.2.b;Ring of Invisibility / Takes 1 year.;;;;;;;;;;;;x
crafting.2.c;Ring of Speed / Takes 3 years.;;;;;;;;;;;;x
crafting.2.d;Ring of Command / Takes 5 years.;;;;;;;;;;;;x
ENCHANTING_WEAPONS;Enchanting - Weapons;;;;;;;;;;;;x
EVTDESCCRAFTING.4;Depending on your magic power and amount of gold in your treasury, these are the weapons you can enchant at the moment.;;;;;;;;;;;;x
crafting.4.a;A Sword of Ice / Takes 2 years.;;;;;;;;;;;;x
crafting.4.b;A Sword of Fire / Takes 3 years.;;;;;;;;;;;;x
crafting.4.c;A Sword of Lightning / Takes 4 years.;;;;;;;;;;;;x
crafting.4.d;A Sword of Destruction / Takes 5 years.;;;;;;;;;;;;x
ALCHEMY_POTIONS;Alchemy - Potions;;;;;;;;;;;;x
EVTDESCCRAFTING.6;A potion can be brewed which will last you throughout your lifetime, but not be passed on to your successors. These are the potions you can craft with your level and gold.;;;;;;;;;;;;x
crafting.6.a;Potion of Healing / Takes 1 year.;;;;;;;;;;;;x
crafting.6.b;Potion of Beauty / Takes 2 years.;;;;;;;;;;;;x
crafting.6.c;Potion of Strength / Takes 1 years.;;;;;;;;;;;;x
crafting.6.d;Potion of Speed / Takes 1 years.;;;;;;;;;;;;x
ALCHEMY_ELIXIRS;Alchemy - Elixir;;;;;;;;;;;;x
EVTDESCCRAFTING.8;An Elixir can be brewed which will boost your stats permanently, but they are only affective up to a certain threshhold. These are the elixirs you can craft with your level and gold.;;;;;;;;;;;;x
drink_potion;Drink Potion;;;;;;;;;;;;;x
drink_potion_desc;Drink one of the potions in your possession.;;;;;;;;;;;;;x
mageproc.4;Drink Potion.;;;;;;;;;;;;x
EVTDESC_mageproc_4;Drink one of the potions in your possession. They can have various effects.;;;;;;;;;;;;x
EVTOPTA_mageproc_4;Potion of Healing.;;;;;;;;;;;;x
EVTOPTB_mageproc_4;Potion of Beauty.;;;;;;;;;;;;x
EVTOPTC_mageproc_4;Potion of Speed.;;;;;;;;;;;;x
EVTOPTD_mageproc_4;Potion of Strength.;;;;;;;;;;;;x
drink_potion;Drink Elixir;;;;;;;;;;;;;x
drink_potion_desc;Drink one of the elixirs in your possession.;;;;;;;;;;;;;x
mageproc.2;Drink Elixir.;;;;;;;;;;;;x
EVTDESC_mageproc_2;Drink one of the Elixirs in your possession. They can have various effects.;;;;;;;;;;;;x
EVTOPTA_mageproc_2;Elixer of the Marshall.;;;;;;;;;;;;x
EVTOPTB_mageproc_2;Potion of Beauty.;;;;;;;;;;;;x
EVTOPTC_mageproc_2;Elixer of the Steward.;;;;;;;;;;;;x
EVTOPTD_mageproc_2;Elixer of the Spy.;;;;;;;;;;;;x
elixir_of_the_marshall;Elixir of the Marshall;;;;;;;;;;;;x
elixir_of_the_marshall_desc;Consuming this elixir will increase your martial abilities. There is a limit, however, to what even magic can achieve.;;;;;;;;;;;;x
elixir_of_the_spy;Elixir of the Spy;;;;;;;;;;;;x
elixir_of_the_spy_desc;Consuming this elixir will increase your intrigue abilities. There is a limit, however, to what even magic can achieve.;;;;;;;;;;;;x
elixir_of_the_steward;Elixir of the Steward;;;;;;;;;;;;x
elixir_of_the_steward_desc;Consuming this elixir will increase your stewardship abilities. There is a limit, however, to what even magic can achieve.;;;;;;;;;;;;x
elixir_of_the_diplomat;Elixir of the Diplomat;;;;;;;;;;;;x
elixir_of_the_diplomat_desc;Consuming this elixir will increase your diplomacy abilities. There is a limit, however, to what even magic can achieve.;;;;;;;;;;;;x
drink_elixir;Consume Elixir;;;;;;;;;;;;;;x
drink_elixir_desc;Magical Elixirs can boost the physical and mental capabilities of the user. There is however, a limit to what can be achieved with such things.;;;;;;;;;;;;;;x
#
# SPELLS
#
channeling_cooldown_tt;Channeling Cooldown;;;;;;;;;;;;x
channeling_cooldown;Channeling Cooldown;;;;;;;;;;;;;;x
channeling_cooldown_desc;You must rest after draining your energy attempting to channel the winds of magic, you will not be able to try again for some time.;;;;;;;;;;;;;;x
mutations_test_tt;Chance to gain a Mutation;;;;;;;;;;;;x
magic_channeling;Channeling;;;;;;;;;;;;x
magic_channeling_desc;Whatever part of the mind or personality that allows a caster to interact with magic is strained to the limit. The effect is they can actually draw to themselves, focus, and direct a Wind of Magic, this is incredibly dangerous.;;;;;;;;;;;;x
greenskin_channeling;Conduit of the WAAAGH!;;;;;;;;;;;;x
greenskin_channeling_desc;Whatever part of the mind or personality that allows a Shaman to interact with magic is strained to the limit. The effect is they channel Greenskin Fightiness for more spellpower.;;;;;;;;;;;;x
ice_magic_channeling;Channeling;;;;;;;;;;;;x
ice_magic_channeling_desc;The flows of Ice Magic vary in strength. By Kislev’s sites of power, along her leylines, and in the depths of winter, Ice Magic is very strong. But in warmer climes, it is far weaker and wanes the further from Kislev one travels.;;;;;;;;;;;;x
spinemarrow;Spinemarrow;;;;;;;;;;;;x
spinemarrow_desc;The Butcher holds up a gory spinal column and sucks out all the blood and marrow to empower nearby companions.;;;;;;;;;;;;x
bonecrusher;Bonecrusher;;;;;;;;;;;;x
bonecrusher_desc;Shoveling a handful of ribs, skulls, and femurs into his mouth, the Butcher crunches them up even while cursing nearby foes, who immediately find their own bones breaking with loud snapping sounds.;;;;;;;;;;;;x
trollguts;Trollguts;;;;;;;;;;;;x
trollguts_desc;Downing the toxic and utterly repulsive innards of a Troll isn't easy, but by doing so a Butcher can magically transfer the beast's supernatural healing ability onto nearby companions.;;;;;;;;;;;;x
the_maw;The Maw;;;;;;;;;;;;x
the_maw_desc;By consuming the better part of a large beast, the Butcher can summon the power of the Great Maw itself, causing the ground to split wide open beneath an enemy and revealing a tooth-lined, bottomless pit that hungrily snaps and snarls in anticipation of its next meal.;;;;;;;;;;;;x
mystic_shield;Mystic Shield;;;;;;;;;;;;x
mystic_shield_desc;The caster conjures a mystical shield for protection on them and visible allies.;;;;;;;;;;;;x
arcane_blast;Arcane Blast;;;;;;;;;;;;x
arcane_blast_desc;The caster unleashes a destructive blast of arcane energy.;;;;;;;;;;;;x
twilight_pathway;Twilight Pathway;;;;;;;;;;;;x
twilight_pathway_desc;The caster opens a twilight pathway, which can be used to translocate allies out of harms way.;;;;;;;;;;;;x
blizzard;Blizzard;;;;;;;;;;;;x
blizzard_desc;A swirling flurry of snow and ice unfolds across the land, freezing and blinding all in its path.;;;;;;;;;;;;x
chill_voice;Chill Voice;;;;;;;;;;;;x
chill_voice_desc;The witch speaks with the pitiless chill of the Khan-Queens of old, becoming greater at commanding, bartering, intimidating, or even torturing.;;;;;;;;;;;;x
hawks_of_miska;Hawks of Miska;;;;;;;;;;;;x
hawks_of_miska_desc;By calling upon pacts sealed by the first Khan-Queens, the caster summons frozen spirits of fear, hatred, and dread. Icy birds crystallize from the air and swoop down tormenting all who bear witness.;;;;;;;;;;;;x
blizzard_spell;Blizzard;;;;;;;;;;;;x
blizzard_spell_desc;A swirling flurry of snow and ice rises from the land, freezing and blinding all in its path. The caster can cast blizzard at any point she can see.;;;;;;;;;;;;x
ice_maidens_kiss;Ice Maiden's Kiss;;;;;;;;;;;;x
ice_maidens_kiss_desc;With a single breath, the caster blows a freezing gale at anyone in front of her.;;;;;;;;;;;;x
fortune_told;Fortune Told;;;;;;;;;;;;x
fortune_told_desc;Your eyes turn blue as you enter a trance and commune with the spirits to grant you insight into your fate.;;;;;;;;;;;;x
resist_chaos;Resist Chaos;;;;;;;;;;;;x
resist_chaos_desc;For the cost of two snowy owl’s gizzards, your incantation summons spirits that hate the Dark Gods of the north.;;;;;;;;;;;;x
cleanse_soul;Cleanse Soul;;;;;;;;;;;;x
cleanse_soul_desc;Attract healing spirits to help drive out bad spirits of disease and hurt.;;;;;;;;;;;;x
witchs_curse;Witch's Curse;;;;;;;;;;;;x
witchs_curse_desc;Spirits swirl around you, wearing away at the barrier between the material realm and the Aethyr.;;;;;;;;;;;;x
brain_bursta;Brain Bursta;;;;;;;;;;;;x
brain_bursta_desc;Projecting violence in a mental wave, the Shaman glowers at his targets and lets loose a bolt of brain-melting force.;;;;;;;;;;;;x
ard_as_nails;'Ard as Nails;;;;;;;;;;;;x
ard_as_nails_desc;The power of the Waaagh! flows out from the Shaman and into any nearby Orcs, rendering them able to ignore damage.;;;;;;;;;;;;x
the_evil_sun;The Evil Sun;;;;;;;;;;;;x
the_evil_sun_desc;Fuelled with vast power, the Shaman can will into existence a burning core of energy. With great tusks and a leering face, this evil sun descends upon the battlefield to smash all before it.;;;;;;;;;;;;x
great_green_spite;Great Green Spite;;;;;;;;;;;;x
great_green_spite_desc;The Shaman brings to focus all the spite of nearby greenskins. This, naturally, manifests itself into quite a nasty curse.;;;;;;;;;;;;x
gift_of_the_spider_god;Gift of the Spider-god;;;;;;;;;;;;x
gift_of_the_spider_god_desc;Hissing and baring his own fangs, the Shaman calls upon the Spider-god for its wicked aid.;;;;;;;;;;;;x
curse_of_da_bad_moon;Curse of da Bad Moon;;;;;;;;;;;;x
curse_of_da_bad_moon_desc;With a chilling howl the Shaman summons a great pale moon with a leering goblinoid face and large, tusk-like fangs.;;;;;;;;;;;;x
desert_wind;Desert Wind;;;;;;;;;;;;x
desert_wind_desc;Sandstorms rage across this province, sent by the god of the desert winds.;;;;;;;;;;;;x
incantation_of_protection;Incantation of Protection;;;;;;;;;;;;x
incantation_of_protection_desc;With this incantation, the caster's foes find their blades mysteriously turned aside as Neru, goddess of protection, reaches out to shield the warriors from enemies.;;;;;;;;;;;;x
incantation_of_desert_wind;Incantation of Desert Wind;;;;;;;;;;;;x
incantation_of_desert_wind_desc;Harnessing the power of Khsar, god of the desert winds, the caster summons forth a sandstorm that engulfs the surrounding lands.;;;;;;;;;;;;x
incantation_of_urgency;Incantation of Urgency;;;;;;;;;;;;x
incantation_of_urgency_desc;A whirlwind engulfs the undying warriors of Nehekhara and carries them across the battlefield, in the name of the goddess Sakhmet.;;;;;;;;;;;;x
incantation_of_vengeance;Incantation of Vengeance;;;;;;;;;;;;x
incantation_of_vengeance_desc;Skeletal hands burst from beneath the surface to drag those above into a grave as the caster invokes the names of Usirian.;;;;;;;;;;;;x
ash_storm;Ash Storm;;;;;;;;;;;;x
ash_storm_desc;The caster calls down a hellish storm of choking hot ash, scalding and blinding anything unfortunate enough to be caught in its path.;;;;;;;;;;;;x
breath_of_hatred;Breath of Hatred;;;;;;;;;;;;x
breath_of_hatred_desc;The casters malice infects allies like an insidious malady, spurring them on to ever-greater depths of cruelty and savagery.;;;;;;;;;;;;x
dark_subjugation;Dark Subjugation;;;;;;;;;;;;x
dark_subjugation_desc;Invoking the power of Hashut, lord of tyranny, the caster wields their master's dark malignant force to crush the will of the slaves toiling the factories and furnaces.;;;;;;;;;;;;x
flames_of_azgorh;Flames of Azgorh;;;;;;;;;;;;x
flames_of_azgorh_desc;The caster calls upon the most terrible incantations of fire and destruction, the ground cracking open and boiling magma exploding forth in a devastating eruption;;;;;;;;;;;;x
boon_of_chaos;Boon of Chaos;;;;;;;;;;;;x
boon_of_chaos_desc;Calls upon the favour of the Dark Gods of Chaos, granting the caster heightened skill with weaponry, strength of will, constitution, and even charisma.;;;;;;;;;;;;x
burning_blood;Burning Blood;;;;;;;;;;;;x
burning_blood_desc;The caster spits blood that burns like acid at any one target nearby, horrifically potent even when cast by the weakest of practitioners.;;;;;;;;;;;;x
lure_of_Chaos;Lure of Chaos;;;;;;;;;;;;x
lure_of_Chaos_desc;Bewitches the chosen target and bends them to the caster's will.;;;;;;;;;;;;x
veil_of_corruption;Veil of Corruption;;;;;;;;;;;;x
veil_of_corruption_desc;Creates a foul cloud of corruption anywhere within a large area nearby. Those affected must risk becoming crippled and are severely injured.;;;;;;;;;;;;x
flames_of_fate;Flames of Fate;;;;;;;;;;;;x
flames_of_fate_desc;Pale orange flames spring up from the ground all around the caster. Contained within the flickering tongues of fire are images of the future, improving the results of their labor.;;;;;;;;;;;;x
treason_of_tzeentch;Treason of Tzeentch;;;;;;;;;;;;x
treason_of_tzeentch_desc;Strains of magic twist through the target's mind, confusing their goals, motivations, and nullifying their skills and aptitudes.;;;;;;;;;;;;x
infernal_gateway;Infernal Gateway;;;;;;;;;;;;x
infernal_gateway_desc;The caster opens a portal to the dread Realm of Chaos, a magical tear in the mortal plane that sucks those nearby to certain oblivion.;;;;;;;;;;;;x
mindfire;Mindfire;;;;;;;;;;;;x
mindfire_desc;Causes a lance of magenta flame to leap forth from the casters hand and strike a single target, changing how they view the world.;;;;;;;;;;;;x
tzeentchs_blessing;Tzeentch's Blessing;;;;;;;;;;;;x
tzeentchs_blessing_desc;The caster cries out to Tzeentch for the Dark God’s blessing. They are answered with a permanent mutation for the target if they are unable to resist the effect.;;;;;;;;;;;;x
daemonfire_vortex;Daemonfire Vortex;;;;;;;;;;;;x
daemonfire_vortex_desc;A prismatic haze erupts from the casters hand and rages across the battlefield, consuming everything in its path.;;;;;;;;;;;;x
titillating_delusions;Titillating Delusions;;;;;;;;;;;;x
titillating_delusions_desc;Slaanesh creates an illusion of someones deepest desire, and they find it impossible to resist the urge to capture it.;;;;;;;;;;;;x
slothful_stupor;Slothful Stupor;;;;;;;;;;;;x
slothful_stupor_desc;Sloth is just one more form of excess for the Prince of Chaos and his chosen to feed upon. No natural malaise is this, but a deep and abiding spiritual ennui that saps all sense of purpose and enthusiasm from the victims.;;;;;;;;;;;;x
luxurious_torment;Luxurious Torment;;;;;;;;;;;;x
luxurious_torment_desc;Targets are engulfed by a wave of hysteria and begins crying out and weeping, clawing at themselves and turning on their friends with their weapons.;;;;;;;;;;;;x
song_of_seduction;Song of Seduction;;;;;;;;;;;;x
song_of_seduction_desc;Every man has his price, even if he knows it or not, and Slaanesh can divine and manipulate such things.;;;;;;;;;;;;x
slothful_stupor_spell;Slothful Stupor;;;;;;;;;;;;x
slothful_stupor_spell_desc;Sloth is just one more form of excess for the Prince of Chaos and his chosen to feed upon. No natural malaise is this, but a deep and abiding spiritual ennui that saps all sense of purpose and enthusiasm from the victims.;;;;;;;;;;;;x
pavane_of_slaanesh;Pavane of Slaanesh;;;;;;;;;;;;x
pavane_of_slaanesh_desc;All living creatures nearby are forced to do nothing but stand and dance lewdly to the Aethyreal sounds of Slaanesh’s music. During this time, they can do nothing else, rendered helpless by the spell.;;;;;;;;;;;;x
joyous_aspect;Joyous Aspect;;;;;;;;;;;;x
joyous_aspect_desc;Devotees of Nurgle insist that there is a fragment of the Plaguefather in every living thing.;;;;;;;;;;;;x
plague_wind;Plague Wind;;;;;;;;;;;;x
plague_wind_desc;Calls forth the foul winds of Nurgle to sweep across the land, spreading death and disease.;;;;;;;;;;;;x
rotbomb;Rotbomb;;;;;;;;;;;;x
rotbomb_desc;Calling upon Nurgle to bless nearby enemies, the caster inflicts wave after wave of debilitating illnesses.;;;;;;;;;;;;x
nurgles_boon;Nurgles Boon;;;;;;;;;;;;x
nurgles_boon_desc;A foul green mist rises from the ground around the caster. Restoring nearby allies and reducing the effects of disease from the allicted area.;;;;;;;;;;;;x
sumptuous_pestilence;Sumptuous Pestilence;;;;;;;;;;;;x
sumptuous_pestilence_desc;Infects all living creatures within the immediate area with a terrible disease. Affected targets may recover or not recover from the diseases as normal, but the ailment in question is always random.;;;;;;;;;;;;x
doombolt;Doombolt;;;;;;;;;;;;x
doombolt_desc;The sky opens and a bolt of pure black Chaos hurtles towards the foe.;;;;;;;;;;;;x
word_of_pain;Word of Pain;;;;;;;;;;;;x
word_of_pain_desc;As the caster utters a forbidden name, their enemies are wracked with waves of agony.;;;;;;;;;;;;x
blade_wind;Blade Wind;;;;;;;;;;;;x
blade_wind_desc;A swirling maelstrom of swords slash their way across the battlefield in search of blood.;;;;;;;;;;;;x
soul_stealer;Soul Stealer;;;;;;;;;;;;x
soul_stealer_desc;Tendrils of solidified darkness writhe outwards, draining the life force from a foe and invigorating the caster.;;;;;;;;;;;;x
hand_of_glory;Hand of Glory;;;;;;;;;;;;x
hand_of_glory_desc;The spirits of ancient warriors are summoned, and lend their might to allies in the present.;;;;;;;;;;;;x
fiery_convocation;Fiery Convocation;;;;;;;;;;;;x
fiery_convocation_desc;The caster utters words of power, and a phoenix of pure fire manifests to swoop on the target, bathing them in flame.;;;;;;;;;;;;x
apotheosis_spell;Apotheosis;;;;;;;;;;;;x
apotheosis_spell_desc;Waves of pure High Magic infuse the casters allies, returning vigour and life.;;;;;;;;;;;;x
soul_quench;Soul Quench;;;;;;;;;;;;x
soul_quench_desc;White light bursts forth, quenching the spirit of the foe as a mortal might smother a spark.;;;;;;;;;;;;x
enfeebling_foe;Enfeebling Foe;;;;;;;;;;;;x
enfeebling_foe_desc;When cast, this spell enfeebles enemy minds; they feel the crushing weight of reality bearing down upon them.;;;;;;;;;;;;x
the_withering;The Withering;;;;;;;;;;;;x
the_withering_desc;The caster destroys their enemies from within, corroding foes' minds with doubt and crisis.;;;;;;;;;;;;x
okkams_mindrazor;Okkam's Mindrazor;;;;;;;;;;;;x
okkams_mindrazor_desc;Weapons materialise before the caster's allies, allowing them to slice through flesh, soul, and consciousness.;;;;;;;;;;;;x
pit_of_shades;Pit of Shades;;;;;;;;;;;;x
pit_of_shades_desc;The spellcaster opens a vortex leading into the Pit. Anything caught within it will be lost forever.;;;;;;;;;;;;x
devolve;Devolve;;;;;;;;;;;;x
devolve_desc;The Bray-Shaman magnifies the savage and animalistic parts of the province until its full of nothing but savage beasts.;;;;;;;;;;;;x
bray_scream;Bray Scream;;;;;;;;;;;;x
bray_scream_desc;This spell unleashes a howling roar of such intensity that it mashes brains and bursts eyeballs.;;;;;;;;;;;;x
beast_made_well;Beast Made Well;;;;;;;;;;;;x
beast_made_well_desc;The Bray-Shaman heals the wounded beasts close to him and excites them into a frenzy.;;;;;;;;;;;;x
viletide;Viletide;;;;;;;;;;;;x
viletide_desc;This spell calls to the creeping things of the undergrowth, sending a swarm of spiders, centipedes and slug-beetles onto the foe.;;;;;;;;;;;;x
panns_impenetrable_pelt;Pann's Impenetrable Pelt;;;;;;;;;;;;x
panns_impenetrable_pelt_desc;Calling upon the beast-spirits of the wild, the caster sheathes his vulnerable flesh in unyielding fur and hide.;;;;;;;;;;;;x
flock_of_doom;Flock of Doom;;;;;;;;;;;;x
flock_of_doom_desc;With a mighty bellow, the caster invokes Corvus the Crow Lord, summoning his servants to peck at the foe's eyes.;;;;;;;;;;;;x
beast_master;Beast Master;;;;;;;;;;;;x
beast_master_desc;The caster is able to gain the absolute loyalty of one nearby beast, convincing it that they are its pack leader. The beast will fight to the death to protect their new master, and even understand basic commands.;;;;;;;;;;;;x
wyssans_wildform;Wyssan's Wildform;;;;;;;;;;;;x
wyssans_wildform_desc;The Wizard unleashes the beast within, using its fury to transform his enemies into bestial forms.;;;;;;;;;;;;x
fantastic_foresight;Fantastic Foresight;;;;;;;;;;;;x
fantastic_foresight_desc;The casters mortal form seems to shimmer and fade as he links his allies to the prophecies of the stars.;;;;;;;;;;;;x
chain_lightning;Chain Lightning;;;;;;;;;;;;x
chain_lightning_desc; Lightning arcs across the battlefield, leaping from foe-to-foe with crackling fury until there are none left within the storm.;;;;;;;;;;;;x
harmonic_convergence;Harmonic Convergence;;;;;;;;;;;;x
harmonic_convergence_desc;Divining auspicious signs, the caster guides the minds of targets, augmenting them with the foresight needed for positive outcomes.;;;;;;;;;;;;x
comet_of_casandora;Comet of Casandora;;;;;;;;;;;;x
comet_of_casandora_desc;Reaching to the highest heavens, the caster draws a wandering meteorite down upon the battlefield.;;;;;;;;;;;;x
glittering_robe;Glittering Robe;;;;;;;;;;;;x
glittering_robe_desc;The Alchemist conjures a gaudy cloak of shimmering scale to improve his allies’ defensive stance.;;;;;;;;;;;;x
gehennas_golden_hounds;Gehenna's Golden Hounds;;;;;;;;;;;;x
gehennas_golden_hounds_desc;Blowing on a glimmering golden whistle, the caster summons the spirit of Gehenna’s metal hounds to hunt down his prey.;;;;;;;;;;;;x
transmutation_of_lead;Transmutation of Lead;;;;;;;;;;;;x
transmutation_of_lead_desc;The Alchemist temporarily transmutes some common metals into gold, any gold transmuted by a spell will eventually revert to its original form.;;;;;;;;;;;;x
searing_doom;Searing Doom;;;;;;;;;;;;x
searing_doom_desc;A spray of sizzling silver rains from the sky to impale the caster's enemy.;;;;;;;;;;;;x
cascading_fire_cloak;Cascading Fire Cloak;;;;;;;;;;;;x
cascading_fire_cloak_desc;A blazing aura surrounds the Pyromancer's allies, shielding them with protective flame and augmenting their abilities.;;;;;;;;;;;;x
flame_storm;Flame Storm;;;;;;;;;;;;x
flame_storm_desc;A column of churning fire erupts from the battlefield, causing much destruction!;;;;;;;;;;;;x
flaming_sword_of_ruin;Flaming Sword of Ruin;;;;;;;;;;;;x
flaming_sword_of_ruin_desc;The caster ensorcels allied weapons, making them burn with a savage fire. The targets of the spell are augmented with superior flaming blades.;;;;;;;;;;;;x
the_burning_head;The Burning Head;;;;;;;;;;;;x
the_burning_head_desc;A cackling, flaming visage appears before the caster. With a gleeful screech, it swirls around the battlefield, immolating anything in its way.;;;;;;;;;;;;x
